"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"VB694L8Q","newspaperArticle","1866","","Museums","","","","","http://nla.gov.au/nla.news-article94742445","","1866-11-10","2022-04-21 01:29:54","2022-04-21 01:49:01","","4","","","","","","","","","","","","Adelaide, SA","","","","","","","","Publication Title: South Australian Weekly Chronicle (Adelaide, SA : 1858 - 1867) Type: Newspaper Article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WL7BC2MQ","book","2022","Corboy, Michael","Between God and a hard place: a re-examination of Church Missionary Society evangelisation of Maori 1814-1840","","978-0-473-59604-0","","","","","2022","2022-04-20 02:54:08","2022-04-20 02:54:41","","","","","","","","Between God and a hard place","","","","","CopyPress","","English","","","","","Open WorldCat","","OCLC: 1309003664","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7NY8HPYX","book","1985","Robinson, Portia","The hatch and brood of time: a study of the first generation of native-born white Australians, 1788-1828","","978-0-19-554569-2","","","","","1985","2022-01-11 06:31:58","2022-01-11 06:32:21","","","","","","","","The hatch and brood of time","","","","","Oxford University Press","Melbourne; Oxford; New York","eng","","","","","search.library.uq.edu.au","DU115 .R59 1985-","Book Title: The hatch and brood of time : a study of the first generation of native-born white Australians, 1788-1828","","","","","Australia; Social conditions; 1788-1851","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SB4YHK2Q","newspaperArticle","2009","Feneley, Rick; McAlonna, Julie","Sons and daughters of the Southern Cross","The Sydney Morning Herald","","","","https://www.smh.com.au/national/sons-and-daughters-of-the-southern-cross-20091009-gqub.html","An amateur historian with a ''bean counter's approach to history'' is leading Australians to an unsung group of ancestors, the first generation of home-grown colonists. Rick Feneley and Julie McAlonna report.","2009-10-09","2022-01-11 06:28:47","2022-01-11 06:32:08","2022-01-11 06:28:47","5","","","","","","","","","","","","","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","National","","","",""
"KQGKZDFZ","bookSection","2020","Reid, John","The Development and Transformation of Canadian Genealogy","The Personal Past: History, Identity and the Genealogical Impulse. Canadian Issues Spring/Summer 2020","","","","https://acs-aec.ca/en/publications-en/the-personal-past-history-identity-and-the-genealogical-impulse/","","2020","2022-01-11 06:27:31","2022-01-11 06:28:47","","","","","","","","","","","","","","","","","","","","","","","","","","","","Boswell, Randy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9UYPDEI3","journalArticle","1993","Reese, Elaine; Haden, Catherine A.; Fivush, Robyn","Mother-child conversations about the past: Relationships of style and memory over time","Cognitive Development","","08852014","10.1016/S0885-2014(05)80002-4","https://linkinghub.elsevier.com/retrieve/pii/S0885201405800024","","1993-10","2022-01-11 06:26:57","2022-01-11 06:26:57","2022-01-11 06:26:57","403-430","","4","8","","Cognitive Development","Mother-child conversations about the past","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6X4FBZHQ","journalArticle","2003","Read, Peter","Before Rockets and Aeroplanes: Family History","Australian Cultural History: The Journal of the History of Culture in Australia","","0728-8433","","https://openresearch-repository.anu.edu.au/handle/1885/87156","Digital Collections","2003","2022-01-11 06:26:38","2022-01-11 06:26:41","2022-01-11 06:26:38","","","","","","","Before Rockets and Aeroplanes","","","","","","","en","http://legaloffice.weblogs.anu.edu.au/content/copyright/","","","","openresearch-repository.anu.edu.au","","Accepted: 2015-12-13T23:09:47Z Last Modified: 2020-05-19 Publisher: API Network","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRN9JU3G","book","2013","Rak, Julie","Boom! manufacturing memoir for the popular market","","978-1-55458-939-5","","","","","2013","2022-01-11 06:23:30","2022-01-11 06:23:30","","","249","","","","","","Life writing series","","","","Wilfrid Laurier University Press","Waterloo, ON","","","","","","Library of Congress ISBN","CT25 .R355 2013","OCLC: ocn851559810","","","","","United States; Autobiography; Publishers and publishing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EVYP399C","bookSection","2008","Pybus, Cassandra","The Old Commodore: a Transnational Life","Transnational Ties: Australian Lives in the World","978-1-921536-20-5","","","https://press.anu.edu.au/publications/series/anu-lives-series-biography/transnational-ties","","2008-12","2022-01-11 06:21:27","2022-01-11 06:23:17","2022-01-11 06:19:38","","","","","","","","","","","","ANU Press","","","","","","","DOI.org (Crossref)","","DOI: 10.22459/TT.12.2008","","","","","","Deacon, Desley; Russell, Penny; Woollacott, Angela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"522HV7CS","book","2008","","Transnational Ties: Australian Lives in the World","","978-1-921536-20-5","","","https://press.anu.edu.au/publications/series/anu-lives-series-biography/transnational-ties","","2008-12","2022-01-11 06:19:38","2022-01-11 06:19:38","2022-01-11 06:19:38","","","","","","","Transnational Ties","","","","","ANU Press","","","","","","","DOI.org (Crossref)","","DOI: 10.22459/TT.12.2008","","","","","","Deacon, Desley; Russell, Penny; Woollacott, Angela","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HDQAUS9G","book","2016","Osborn, Helen","Genealogy: essential research methods","","978-0-7090-9197-4","","","","Osborn provides advice and inspiration on methods and problem-solving for amateur family historians. She examines the various themes that affect the success or failure of all genealogy research, and provides an overview of common challenges that genealogists encounter.","2016","2022-01-11 06:18:13","2022-01-11 06:18:13","","","","","","","","Genealogy","","","","","","","English","","","","","Open WorldCat","","OCLC: 1108248340","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EG9RCLJP","journalArticle","2001","Onyx, Jenny; Small, Jennie","Memory-Work: The Method","Qualitative Inquiry","","1077-8004, 1552-7565","10.1177/107780040100700608","http://journals.sagepub.com/doi/10.1177/107780040100700608","Memory-work is a social constructionist and feminist research method that was developed in Germany by Frigga Haug and others explicitly to bridge the gap between theory and experience. It provides a way of exploring the process whereby individual women become part of society, and the ways in which women themselves participate in that process of socialization. It is a group method, involving always the collective analysis of individual written memories. It is feminist in being explicitly liberationist in its intent. The use of memory-work as a method in feminist social research has become well established in Australia and New Zealand. Increasingly, its use as a qualitative research method has come to challenge conventional mainstream research practices. However, for feminist researchers too, the method brings with it many fascinating dilemmas and issues of both a theoretical and methodological nature. This article identifies some of those issues.","2001-12","2022-01-11 06:17:28","2022-01-11 06:17:28","2022-01-11 06:17:28","773-786","","6","7","","Qualitative Inquiry","Memory-Work","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZHMXVFIN","book","2020","O'Neill, Betty","The other side of absence: discovering my father's secrets","","978-1-920727-68-0 978-1-920727-69-7","","","","Betty O'Neill grew up knowing very little about her father, Antoni. She knew that he had fled Poland after World War Two, that he had disappeared overnight when she was just an infant, and that his brief reappearance when she was a young adult had been a harrowing, painful ordeal. Fifty-five years after he deserted her family, Betty is determined to find out more. What drove him to abandon them, twice? What was his story? Who was Antoni Jagielski? Her search for truth takes Betty to Poland, where she unexpectedly inherits a family apartment from the half sister she never knew, a time capsule of her father's life. Sifting through photos and letters she begins to piece together a picture of her father as a Polish resistance fighter, a survivor of Auschwitz and Gusen concentration camps, an exile in post-war England, and a migrant to Australia. But the deeper she searches, the darker the revelations about her father become, as Betty is faced with disturbing truths buried within her family. Honest, compelling, and meticulously researched, The Other Side of Absence is an elegant debut memoir of resilience and strength, and of a daughter reconciling the damage that families inherit from war.","2020","2022-01-11 06:17:23","2022-01-11 06:17:23","","","","","","","","The other side of absence","","","","","","","English","","","","","Open WorldCat","","OCLC: 1190901644","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XFWBPGQD","bookSection","2020","Neilson, Leighann","Why are Canadians Researching their Family History?","The Personal Past: History, Identity and the Genealogical Impulse. Canadian Issues Spring/Summer 2020","","","","https://acs-aec.ca/en/publications-en/the-personal-past-history-identity-and-the-genealogical-impulse/","","2020","2022-01-11 06:14:37","2022-01-11 06:15:21","","22-25","","","","","","","","","","","","","","","","","","","","","","","","","","Boswell, Randy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BC2NTMUD","bookSection","2020","Nash, Catherine","'They're Family!': Cultural Geographies of Relatedness in Popular Genealogy","Uprootings/Regroundings Questions of Home and Migration","978-1-00-308729-8","","","https://www.taylorfrancis.com/books/9781000185119/chapters/10.4324/9781003087298-11","","2020-08-05","2022-01-11 06:13:53","2022-01-11 06:13:53","2022-01-11 06:13:53","179-203","","","","","","'They're Family!'","","","","","Routledge","","en","","","","","DOI.org (Crossref)","","DOI: 10.4324/9781003087298-11","","","","","","Ahmed, Sara; Castañeda, Claudia; Fortier, Anne-Marie; Sheller, Mimi","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9YJ4VF37","book","2015","Nash, Catherine","Genetic geographies: the trouble with ancestry","","978-0-8166-9063-3 978-0-8166-9073-2","","","","","2015","2022-01-11 06:11:29","2022-01-11 06:11:29","","","238","","","","","Genetic geographies","","","","","University of Minnesota Press","Minneapolis","","","","","","Library of Congress ISBN","GN289 .N37 2015","","","","","","Social aspects; Genealogy; Historical geography; Human population genetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ADJ5KYXT","journalArticle","2002","Nash, Catherine","Genealogical Identities","Environment and Planning D: Society and Space","","0263-7758, 1472-3433","10.1068/d314","http://journals.sagepub.com/doi/10.1068/d314","Ideas of belonging, cultural identity, and social relations based on ancestral connection, blood, and primordial kinship, have a contradictory presence in cultural theory and public culture. The search for alternatives to fixed, essentialist, and exclusive ways of imagining culture and belonging has been central to recent cultural theory and cultural geography. This has involved much attention to cultural routes, mobility, and hybridity and a critique of cultural roots, fixity, and purity in response to increasing transnational flows, the experience of displaced people, racism, and ethnic fundamentalism. Yet discourses of indigeneity and new migration patterns, as well as cultural globalisation more widely, have also prompted the growth in genealogy amongst ‘settler’ groups in Australia, Canada, New Zealand, and the United States who search for European, and often specifically Irish, roots. In this paper I explore the relationships between ideas of nation, ancestry, and diaspora. I focus on what happens when questions of nationality, ethnicity, and identity meet in the practice of ancestral research in Ireland, and begin to track the spatially differentiated cultural politics of genealogy. As the language of genealogy travels with Irish roots tourists and through electronic networks, the implications of genealogical practices and identifications can mutate so that what may be a politically regressive turn to ethnic purity and racial discourse in one context can, in another, productively unsettle older exclusive versions of belonging. For both individual and collective identities, genealogical projects can have unsettling results.","2002-02","2022-01-11 06:10:40","2022-01-11 06:10:40","2022-01-11 06:10:40","27-52","","1","20","","Environ Plan D","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AL9FUG7Y","book","2021","Moore, Susan; Rosenthal, Doreen; Robinson, Rebecca","The psychology of family history: exploring our genealogy","","978-1-00-019642-9 978-1-00-019641-2 978-1-00-301157-6 978-1-00-019640-5 978-0-367-82042-8","","","","This important book examines the motives that drive family historians and explores whether those who research their ancestral pedigrees have distinct personalities, demographics or family characteristics. It describes genealogists' experiences as they chart their family trees including their insights, dilemmas and the fascinating, sometimes disturbing and often surprising, outcomes of their searches. Drawing on theory and research from psychology and other humanities disciplines, as well as from the authors' extensive survey data collected from over 800 amateur genealogists, the authors present the experiences of family historians, including personal insights, relationship changes, mental health benefits and ethical dilemmas. The book emphasises the motivation behind this exploration, including the need to acknowledge and tell ancestral stories, the spiritual and health-related aspects of genealogical research, the addictiveness of the detective work, the lifelong learning opportunities and the passionate desire to find lost relatives. With its focus on the role of family history in shaping personal identity and contemporary culture, this is fascinating reading for anyone studying genealogy and family history, professional genealogists and those researching their own history","2021","2022-01-11 06:09:48","2022-01-11 06:09:48","","","","","","","","The psychology of family history","","","","","Routledge","London","eng","","","","","BnF ISBN","929.1","","","","","","","","","","","","","","","","","","","","","","","","","","1st edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3XCCAB67","journalArticle","2016","Merrill, Natalie; Fivush, Robyn","Intergenerational narratives and identity across development","Developmental Review","","02732297","10.1016/j.dr.2016.03.001","https://linkinghub.elsevier.com/retrieve/pii/S0273229716000125","","2016-06","2022-01-11 06:09:14","2022-01-11 06:09:14","2022-01-11 06:09:14","72-92","","","40","","Developmental Review","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83KY2LCV","journalArticle","2003","McCain, Gary; Ray, Nina M.","Legacy tourism: the search for personal meaning in heritage travel","Tourism Management","","02615177","10.1016/S0261-5177(03)00048-7","https://linkinghub.elsevier.com/retrieve/pii/S0261517703000487","","2003-12","2022-01-11 06:08:32","2022-01-11 06:08:32","2022-01-11 06:08:32","713-717","","6","24","","Tourism Management","Legacy tourism","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69SZV4P6","book","2017","McCabe, Jane","Race, tea and colonial resettlement: imperial families, interrupted","","978-1-4742-9950-3","","","","","2017","2022-01-11 06:04:46","2022-01-11 06:04:46","","","253","","","","","Race, tea and colonial resettlement","","","","","Bloomsbury Academic, an imprint of Bloomsbury Publishing Plc","London ; New York","","","","","","Library of Congress ISBN","DS430 .M35 2017","","","","","","History; India; 20th century; New Zealand; Emigration and immigration History; Anglo-Indians; Family relationships History; HISTORY / Asia / India & South Asia; HISTORY / Australia & New Zealand; HISTORY / Europe / Great Britain; HISTORY / World; Imperialism; Kālimpong (India); Land settlement; Miscegenation; Plantation owners; Race relations History; Racially mixed people; Social aspects History; Tea plantations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X7TRQVTK","book","1991","McClaughlin, Trevor; Genealogical Society of Victoria","Barefoot and pregnant? Irish famine orphans in Australia: documents and register","","978-0-949672-25-4 978-0-949672-51-3","","","","","1991","2022-01-11 06:03:30","2022-01-11 06:03:30","","","1","","","","","Barefoot and pregnant?","","","","","Genealogical Society of Victoria","Melbourne","","","","","","Library of Congress ISBN","CS2003 .M23 1991","","","","","","Australia; Ireland; History; 19th century; Women; Emigration and immigration History; Genealogy; Irish","","","","Genealogical Society of Victoria","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7CEDRGCD","journalArticle","2012","Lindley, Siân E.","Before I Forget: From Personal Memory to Family History","Human–Computer Interaction","","0737-0024","10.1080/07370024.2012.656065","https://www.tandfonline.com/doi/abs/10.1080/07370024.2012.656065","This article presents findings from a field study of 8 persons older than 50 who were undertaking a range of activities with the intention of “recording their memories for posterity.” We describe practices associated with dealing with inherited family archives; the creation of new artifacts (such as scrapbooks and collections of letters) out of repurposed archived materials; and the recording of one's memoirs. Our analysis leads us to emphasise a distinction between “personal” memory and memory “for family,” noting that although memory is used in the construction of a sense of one's own history, and in enabling personal reflection on the past, the work that is bound up with processing archives and producing new artifacts is heavily influenced by a desire to make them accessible and relevant to children and grandchildren, both now and in the future. The tending to, and crafting of, these materials can be understood as a means of creating a “joint” past and reinforcing a wider family narrative. We conclude that through these practices, memory is used a resource for self but also for future family life.","2012-04-05","2022-01-11 06:00:00","2022-01-11 06:00:00","2022-01-11 06:00:00","13-36","","1-2","27","","","Before I Forget","","","","","","","","","","","","Taylor and Francis+NEJM","","Publisher: Taylor & Francis _eprint: https://www.tandfonline.com/doi/pdf/10.1080/07370024.2012.656065","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMWFRXC6","newspaperArticle","2014","Light, Alison","In defence of family history","The Guardian","","0261-3077","","https://www.theguardian.com/books/2014/oct/11/genealogy-not-historys-poor-relation-family","After shopping and porn, family history is the most popular activity on the web. Alison Light, who has spent years tracing her ancestors, defends it against scholarly condescension","2014-10-11","2022-01-11 05:58:03","2022-01-11 05:58:03","2022-01-11 05:58:03","","","","","","","","","","","","","","en-GB","","","","","The Guardian","","","","","","","Family; Genealogy; Books; Culture; History books; Life and style","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Books","","","",""
"BGJKPGLI","book","2015","Light, Alison","Common people: the history of an English family","","978-0-14-103986-2","","","","""Family history is a massive phenomenon of our times but what are we after when we go in search of our ancestors? Beginning with her grandparents, Alison Light moves between the present and the past, in an extraordinary series of journeys over two centuries, across Britain and beyond. Epic in scope and deep in feeling, Common People is a family history but also a new kind of public history, following the lives of the migrants who travelled the country looking for work. Original and eloquent, it is a timely rethinking of who the English were - but ultimately it reflects on history itself, and on our constant need to know who went before us and what we owe them.""--R??sum?? de l'??diteur.","2015","2022-01-10 06:26:24","2022-01-10 06:26:24","","","","","","","","Common people","","","","","","","English","","","","","Open WorldCat","","OCLC: 949754127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R6VFRURV","bookSection","1998","Kyle, Noeline","Genealogy","The oxford companion to australian history","978-0-19-173516-5","","","","the history of local communities, small and large, often written for and by the locals themselves, is among the most","1998","2022-01-10 06:22:20","2022-01-10 06:23:32","","280-281","","","","","","","","","","","Oxford University Press","Oxford","English","","","","","","","DOI: 10.1093/acref/9780195515039.013.0897","","","","","","Davison, Graeme; Hirst, John; Macintyre, Stuart","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y2TH7E45","journalArticle","2011","Kramer, Anne-Marie","Kinship, Affinity and Connectedness: Exploring the Role of Genealogy in Personal Lives","Sociology","","0038-0385, 1469-8684","10.1177/0038038511399622","http://journals.sagepub.com/doi/10.1177/0038038511399622","Drawing on the 2008 Mass Observation Directive ‘Doing Family Research’, this article explores the role of genealogy in personal lives from the perspective of genealogists and non-genealogists in the UK. Analysing the ends to which genealogy is put, it finds that genealogy is a key kinship practice, mapping connectedness, offering a resource for identity-work, and allowing belonging in time. Engaging with anthropological work on kinship, relatedness and remembrance and with recent sociological work on identity and affinity, this article explores how family history as a creative and imaginative memory and kinship practice is simultaneously used to map affinities and connectedness, enact relatedness, and produce self-identity. It argues that examining the role of genealogy and the genealogical imaginary reveals that conventional as well as non-conventional kinship produces partial and insecure identities. This compels everyday personal engagement with the meaning and legacy of inheritance for collective and individual identification and identity.","2011-06","2022-01-10 06:21:57","2022-01-10 06:21:57","2022-01-10 06:21:57","379-395","","3","45","","Sociology","Kinship, Affinity and Connectedness","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KBU5LPHX","bookSection","2020","King, Laura; Hammett, Jessica","Chapter 19. Family Historians and Historians of the Family: The Value of Collaboration","Making Histories","978-3-11-063635-2","","","https://www.degruyter.com/document/doi/10.1515/9783110636352-020/html","","2020-09-21","2022-01-10 06:21:37","2022-01-10 06:21:37","2022-01-10 06:21:37","237-250","","","","","","Chapter 19. Family Historians and Historians of the Family","","","","","De Gruyter","","","","","","","DOI.org (Crossref)","","DOI: 10.1515/9783110636352-020","","","","","","Ashton, Paul; Evans, Tanya; Hamilton, Paula","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QFTKZSLP","journalArticle","2013","Kidron, Carol A.","BEING THERE TOGETHER: DARK FAMILY TOURISM AND THE EMOTIVE EXPERIENCE OF CO-PRESENCE IN THE HOLOCAUST PAST","Annals of Tourism Research","","01607383","10.1016/j.annals.2012.12.009","https://linkinghub.elsevier.com/retrieve/pii/S0160738313000042","","2013-04","2022-01-10 06:20:58","2022-01-10 06:20:58","2022-01-10 06:20:58","175-194","","","41","","Annals of Tourism Research","BEING THERE TOGETHER","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FHB3C995","book","2016","Kenneally, Christine","The invisible history of the human race: how DNA and history shape our identities and our futures","","978-1-86395-806-6 978-0-670-02555-8 978-1-86395-703-8 978-0-14-312792-5 978-1-4596-9211-4","","","","","2016","2022-01-10 06:20:25","2022-01-10 06:20:25","","","","","","","","The invisible history of the human race","","","","","","","English","","","","","Open WorldCat","","OCLC: 920792726","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AEDVPY89","book","2000","Karskens, Grace","The rocks: life in early Sydney","","978-0-522-84844-1","","","","","2000","2022-01-10 06:19:35","2022-01-10 06:19:35","","","","","","","","The rocks","","","","","Melbourne University Press ; Gazelle","Melbourne; Lancaster","English","","","","","Open WorldCat","","OCLC: 59556492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZA2NA8L3","book","2012","Kalela, Jorma","Making history: the historian and uses of the past","","978-0-230-27681-9 978-0-230-27682-6","","","","","2012","2022-01-10 06:18:35","2022-01-10 06:18:35","","","","","","","","Making history","","","","","Palgrave Macmillan","Basingstoke","eng","","","","","BnF ISBN","907.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RARYRKTA","book","2017","Irish, Paul","Hidden in plain view: the aboriginal people of coastal Sydney","","978-1-74223-511-0","","","","","2017","2022-01-10 06:17:39","2022-01-10 06:17:39","","","207","","","","","Hidden in plain view","","","","","NewSouth Publishing","Sydney, N.S.W","","","","","","Library of Congress ISBN","GN667.N5 I75 2017","","","","","","Aboriginal Australians; History; Social conditions; 1788-1900; Australia Sydney (N.S.W.); Colonization History; Sydney (N.S.W.)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NPAJG4JK","blogPost","2018","Hobbins, Peter","Public history: exploring productive relationships with partner practitioners -","PHANSA NSW&ACT Blog","","","","https://www.phansw.org.au/public-history-exploring-productive-relationships-with-partner-practitioners/","by Peter Hobbins… In recent years I have come to favour the term ‘community historians’, in part because it encompasses local, family and special-interest historians, alongside what we in medical history refer to as ‘practitioner’ historians. Indeed, I’ve begun experimenting with the phrase ‘partner practitioners’ as an inclusive term for the variety of folks ... Read more","2018-11-19","2022-01-10 06:16:21","2022-01-10 06:17:10","2022-01-10 06:16:21","","","","","","","Public history","","","","","","","en-AU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WX9U8WXF","book","1997","Healy, Chris","From the ruins of colonialism: history as social memory","","978-0-521-56576-9 978-0-521-56278-2","","","","","1997","2022-01-10 06:15:10","2022-01-10 06:15:10","","","249","","","","","From the ruins of colonialism","Studies in Australian history","","","","Cambridge University Press","New York","eng","","","","","K10plus ISBN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DQRYMC4E","book","1999","Haug, Frigga","Female sexualization: a collective work of memory","","978-1-85984-207-2","","","","","1999","2022-01-10 06:14:15","2022-01-10 06:14:15","","","","","","","","Female sexualization","","","","","Verso","London; New York, N.Y.","English","","","","","Open WorldCat","","OCLC: 799434100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S29855RW","journalArticle","2006","Haskins, Victoria","Beyond Complicity: Questions and Issues for White Women in Aboriginal History","Australian Humanities Review","","","","http://australianhumanitiesreview.org/2006/09/01/beyond-complicity-questions-and-issues-for-white-women-in-aboriginal-history/","","2006","2022-01-10 06:12:27","2022-01-10 06:13:16","2022-01-10 06:12:27","","","","39","","","Beyond Complicity","","","","","","","en-US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJTHFEFW","journalArticle","2018","Harman, Kristyn","The transformative power of digital humanities in teaching family history online","Journal of University Teaching & Learning Practice","","","10.14453/jutlp.v15i3.7","https://ro.uow.edu.au/jutlp/vol15/iss3/7","","2018-09-18","2022-01-10 06:11:31","2022-01-10 06:11:31","","","","3","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QVQIVLZH","journalArticle","2013","Darian-Smith, Kate; Hamilton, Paula","Memory and history in twenty-first century Australia: A survey of the field","Memory Studies","","1750-6980, 1750-6999","10.1177/1750698013482868","http://journals.sagepub.com/doi/10.1177/1750698013482868","This essay surveys the fields of oral history and memory studies in Australia since the publication of the landmark volume Memory and History in Twentieth-Century Australia in 1994. It argues that the practice of oral history has been central to memory studies in Australia, and explores key texts relating to the memory and commemoration of war, colonialism, Indigenous histories, trauma and witnessing in Australian society.","2013-07","2022-01-10 06:10:03","2022-01-10 06:10:03","2022-01-10 06:10:03","370-383","","3","6","","Memory Studies","Memory and history in twenty-first century Australia","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\ewans\Documents\Zotero\zotero-localfiles\storage\ID3ZQWLY\darian-smith_etal_2013_memory_and_history_in_twenty-first_century_australia_-_a_survey_of_the_field.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VAYHWUSL","journalArticle","2013","Darian-Smith, Kate; Hamilton, Paula","Memory and history in twenty-first century Australia: A survey of the field","Memory Studies","","1750-6980, 1750-6999","10.1177/1750698013482868","http://journals.sagepub.com/doi/10.1177/1750698013482868","This essay surveys the fields of oral history and memory studies in Australia since the publication of the landmark volume Memory and History in Twentieth-Century Australia in 1994. It argues that the practice of oral history has been central to memory studies in Australia, and explores key texts relating to the memory and commemoration of war, colonialism, Indigenous histories, trauma and witnessing in Australian society.","2013-07","2022-01-10 06:09:52","2022-01-10 06:09:52","2022-01-10 06:09:52","370-383","","3","6","","Memory Studies","Memory and history in twenty-first century Australia","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\ewans\Documents\Zotero\zotero-localfiles\storage\JCFA6B97\darian-smith_etal_2013_memory_and_history_in_twenty-first_century_australia_-_a_survey_of_the_field.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HHCRPNIZ","book","1976","Haley, Alex","Roots","","978-0-385-03787-7","","","","","1976","2022-01-10 06:09:00","2022-01-10 06:09:00","","","688","","","","","","","","","","Doubleday","Garden City, N.Y","","","","","","Library of Congress ISBN","E185.97.H24 A33","","","","","","Biography; Family; African American families; African Americans; Haley family; Haley, Alex; Kinte family","","","","","","","","","","","","","","","","","","","","1st ed","","","","","","","","","","","","","","","","","","","","","","","","","",""
